lemma_id,lemma,pos,cefr,english_gloss,frequency_rank,domain,difficulty
lem_2877471e16,comprtore,noun,B2,,443,general,4
lem_463a3faf9d,vendzione,noun,B1,,444,general,3
lem_8f1da6cdfc,vendtore,noun,B2,,445,general,4
lem_075c0978e9,lavorazione,noun,B1,,446,general,3
lem_fc352cac54,lavortore,noun,B2,,447,general,4
lem_9931757982,studiazione,noun,B1,,448,general,3
lem_04c8d64e6e,studitore,noun,B2,,449,general,4
lem_2754417b40,leggzione,noun,B1,,450,general,3
lem_b9b8d1a90b,leggtore,noun,B2,,451,general,4
lem_b0f1b46d6c,scrivzione,noun,B1,,452,general,3
lem_0145e7fb4e,scrivtore,noun,B2,,453,general,4
lem_f4b09eca08,ascoltazione,noun,B1,,454,general,3
lem_f045a54785,ascolttore,noun,B2,,455,general,4
lem_887d151194,chiedzione,noun,B1,,456,general,3
lem_2e1258f6b8,chiedtore,noun,B2,,457,general,4
lem_6b3fddc4a9,rispondzione,noun,B1,,458,general,3
lem_9845861520,rispondtore,noun,B2,,459,general,4
lem_fae392d4f6,aprizione,noun,B1,,460,general,3
lem_f7739782ca,aprtore,noun,B2,,461,general,4
lem_60f35e0e7a,chiudzione,noun,B1,,462,general,3
lem_5513538f1b,chiudtore,noun,B2,,463,general,4
lem_78f76fb187,mettzione,noun,B1,,464,general,3
lem_a6b54fdb45,metttore,noun,B2,,465,general,4
lem_350d78dfa7,toglizione,noun,B1,,466,general,3
lem_4f8667d75b,toglitore,noun,B2,,467,general,4
lem_0700df42a2,trovazione,noun,B1,,468,general,3
lem_e717042b10,trovtore,noun,B2,,469,general,4
lem_e7a51090af,cercazione,noun,B1,,470,general,3
lem_cf894af526,cerctore,noun,B2,,471,general,4
lem_59fb87ba2e,pensazione,noun,B1,,472,general,3
lem_ff5822b08f,penstore,noun,B2,,473,general,4
lem_d337b79b39,credzione,noun,B1,,474,general,3
lem_1d9970cd10,credtore,noun,B2,,475,general,4
lem_2033e36cba,ricordazione,noun,B1,,476,general,3
lem_cb365f991f,ricordtore,noun,B2,,477,general,4
lem_628e26a04d,dimenticazione,noun,B1,,478,general,3
lem_fae024a8b7,dimentictore,noun,B2,,479,general,4
lem_70c9e08097,chiamazione,noun,B1,,480,general,3
lem_34538f2cf0,chiamtore,noun,B2,,481,general,4
lem_c3373443b4,vivzione,noun,B1,,482,general,3
lem_7d2542a1c2,vivtore,noun,B2,,483,general,4
lem_990801f04c,morizione,noun,B1,,484,general,3
lem_e12c5204c8,mortore,noun,B2,,485,general,4
lem_26692f271c,nasczione,noun,B1,,486,general,3
lem_957ecfe540,nasctore,noun,B2,,487,general,4
lem_7083aa7f86,piaczione,noun,B1,,488,general,3
lem_c7e05564fa,piactore,noun,B2,,489,general,4
lem_1bb49fc69e,amazione,noun,B1,,490,general,3
lem_8ee0c42453,amtore,noun,B2,,491,general,4
lem_c022dd7ec8,odiazione,noun,B1,,492,general,3
lem_339f714596,oditore,noun,B2,,493,general,4
lem_edc260c945,aiutazione,noun,B1,,494,general,3
lem_6a9b5788ca,aiuttore,noun,B2,,495,general,4
lem_a087e75a60,seguizione,noun,B1,,496,general,3
lem_549fdcb530,segutore,noun,B2,,497,general,4
lem_bab7776a78,aspettazione,noun,B1,,498,general,3
lem_00d48ca8e9,aspetttore,noun,B2,,499,general,4
lem_546946ba63,entrazione,noun,B1,,500,general,3
lem_12b0212950,entrtore,noun,B2,,501,general,4
lem_440f3c133d,uscizione,noun,B1,,502,general,3
lem_a54cdf263e,usctore,noun,B2,,503,general,4
lem_3430042bdd,partizione,noun,B1,,504,general,3
lem_83528a6537,parttore,noun,B2,,505,general,4
lem_d4e65c3157,arrivazione,noun,B1,,506,general,3
lem_89c20f6080,arrivtore,noun,B2,,507,general,4
lem_417a4cf5e4,camminazione,noun,B1,,508,general,3
lem_b1c31a5eb3,cammintore,noun,B2,,509,general,4
lem_12d96934d4,corrzione,noun,B1,,510,general,3
lem_7761be6024,corrtore,noun,B2,,511,general,4
lem_1f2d3f0177,guidazione,noun,B1,,512,general,3
lem_921e260cb0,guidtore,noun,B2,,513,general,4
lem_2803a212ed,viaggiazione,noun,B1,,514,general,3
lem_03e65dd7c5,viaggitore,noun,B2,,515,general,4
lem_c25783ad54,dormizione,noun,B1,,516,general,3
lem_624afb263d,dormtore,noun,B2,,517,general,4
lem_f764d54be8,cucinazione,noun,B1,,518,general,3
lem_ee3395f5d3,cucintore,noun,B2,,519,general,4
lem_a378cf82f3,pulizione,noun,B1,,520,general,3
lem_94b438e732,pultore,noun,B2,,521,general,4
lem_e7f8466a4e,pagazione,noun,B1,,522,general,3
lem_6f3f091704,pagtore,noun,B2,,523,general,4
lem_deacff6d39,costazione,noun,B1,,524,general,3
lem_b4a7699504,costtore,noun,B2,,525,general,4
lem_34f6434dec,sceglizione,noun,B1,,526,general,3
lem_8255b3cdc1,sceglitore,noun,B2,,527,general,4
lem_8bf265d8dc,spiegazione,noun,B1,,528,general,3
lem_746e3a14b7,spiegtore,noun,B2,,529,general,4
lem_73117725f9,imparazione,noun,B1,,530,general,3
lem_969a3c8bb4,impartore,noun,B2,,531,general,4
lem_0f88bc1e9a,insegnazione,noun,B1,,532,general,3
lem_c1b510e071,insegntore,noun,B2,,533,general,4
lem_e1669355b7,provazione,noun,B1,,534,general,3
lem_ea8b972793,provtore,noun,B2,,535,general,4
lem_0a77e33c59,iniziazione,noun,B1,,536,general,3
lem_c177831f5e,inizitore,noun,B2,,537,general,4
lem_c282de436c,finizione,noun,B1,,538,general,3
lem_e470015ea2,fintore,noun,B2,,539,general,4
lem_b4fdae638e,continuazione,noun,B1,,540,general,3
lem_6beb19dd6b,continutore,noun,B2,,541,general,4
lem_9aae3919a9,cambiazione,noun,B1,,542,general,3
lem_9618ef7eac,cambitore,noun,B2,,543,general,4
lem_fb7c4948ab,diventazione,noun,B1,,544,general,3
lem_5c740d5eb8,diventtore,noun,B2,,545,general,4
lem_bef05f801b,usazione,noun,B1,,546,general,3
lem_c1d29b4ea6,ustore,noun,B2,,547,general,4
lem_9e1f371b30,servizione,noun,B1,,548,general,3
lem_5a27a3becd,servtore,noun,B2,,549,general,4
lem_915a540e31,offrizione,noun,B1,,550,general,3
lem_41c648bd98,offrtore,noun,B2,,551,general,4
lem_8018ba941a,accettazione,noun,B1,,552,general,3
lem_dd43bbdb70,accetttore,noun,B2,,553,general,4
lem_57b473b181,rifiutazione,noun,B1,,554,general,3
lem_5b0c4aae0f,rifiuttore,noun,B2,,555,general,4
lem_ee187b6123,preferizione,noun,B1,,556,general,3
lem_2020981cbb,prefertore,noun,B2,,557,general,4
lem_5664904bc3,decidzione,noun,B1,,558,general,3
lem_dadbc40e08,decidtore,noun,B2,,559,general,4
lem_1073a79e55,organizzazione,noun,B1,,560,general,3
lem_13920fec67,organizztore,noun,B2,,561,general,4
lem_908f7a124a,preparazione,noun,B1,,562,general,3
lem_f8b27daba1,prepartore,noun,B2,,563,general,4
lem_41a666af63,incontrazione,noun,B1,,564,general,3
lem_f201924855,incontrtore,noun,B2,,565,general,4
lem_d1383d41a7,visitazione,noun,B1,,566,general,3
lem_1b2c1462ca,visittore,noun,B2,,567,general,4
lem_1b25e6d940,telefonazione,noun,B1,,568,general,3
lem_08ddae6af3,telefontore,noun,B2,,569,general,4
lem_f6995646a2,mandazione,noun,B1,,570,general,3
lem_5d4e8b5950,mandtore,noun,B2,,571,general,4
lem_8d1c9189d6,ricevzione,noun,B1,,572,general,3
lem_fb7ea473ed,ricevtore,noun,B2,,573,general,4
lem_2eaae449d6,portazione,noun,B1,,574,general,3
lem_80cb269557,porttore,noun,B2,,575,general,4
lem_95ac2db5d1,lasciazione,noun,B1,,576,general,3
lem_290603791e,lascitore,noun,B2,,577,general,4
lem_b0634e892c,tenzione,noun,B1,,578,general,3
lem_88d1b2963b,tentore,noun,B2,,579,general,4
lem_96e203b2e0,prendzione,noun,B1,,580,general,3
lem_8cc6d27cd6,prendtore,noun,B2,,581,general,4
lem_f75b96ae4d,dazione,noun,B1,,582,general,3
lem_46952ff1e7,indossazione,noun,B1,,583,general,3
lem_05751224c4,indosstore,noun,B2,,584,general,4
lem_02d89d10ec,spendzione,noun,B1,,585,general,3
lem_24195e464e,spendtore,noun,B2,,586,general,4
lem_0662d62dbf,guadagnazione,noun,B1,,587,general,3
lem_92102104b0,guadagntore,noun,B2,,588,general,4
lem_155e5887f0,risparmiazione,noun,B1,,589,general,3
lem_9df7dd76b5,risparmitore,noun,B2,,590,general,4
lem_922681a7c6,mantenzione,noun,B1,,591,general,3
lem_3e852c1340,mantentore,noun,B2,,592,general,4
lem_54a0fc1fe9,costruizione,noun,B1,,593,general,3
lem_747dba85cb,costrutore,noun,B2,,594,general,4
lem_1467e816f8,creazione,noun,B1,,595,general,3
lem_7192c31b9e,cretore,noun,B2,,596,general,4
lem_c83de57a53,sviluppazione,noun,B1,,597,general,3
lem_ece440eba3,svilupptore,noun,B2,,598,general,4
lem_545470b58d,progettazione,noun,B1,,599,general,3
lem_f32f3e88ab,progetttore,noun,B2,,600,general,4
lem_445277328d,programmazione,noun,B1,,601,general,3
lem_6e62d4b461,programmtore,noun,B2,,602,general,4
lem_95354c812d,testazione,noun,B1,,603,general,3
lem_6818540e14,testtore,noun,B2,,604,general,4
lem_de9eaf671a,eseguizione,noun,B1,,605,general,3
lem_a2b9cfa52f,esegutore,noun,B2,,606,general,4
lem_725e130309,misurazione,noun,B1,,607,general,3
lem_25bd07b178,misurtore,noun,B2,,608,general,4
lem_3e8bef00cb,valutazione,noun,B1,,609,general,3
lem_ad13a3e61d,valuttore,noun,B2,,610,general,4
lem_1cd29590a8,analizzazione,noun,B1,,611,general,3
lem_715bd5b87c,analizztore,noun,B2,,612,general,4
lem_4747a28525,confrontazione,noun,B1,,613,general,3
lem_7ba5fa60a3,confronttore,noun,B2,,614,general,4
lem_6abb3725ed,aumentazione,noun,B1,,615,general,3
lem_4744c1a37c,aumenttore,noun,B2,,616,general,4
lem_b72dec5a0e,migliorazione,noun,B1,,617,general,3
lem_ed0773201d,migliortore,noun,B2,,618,general,4
lem_d07fc5b40e,risolvzione,noun,B1,,619,general,3
lem_1c6913e817,risolvtore,noun,B2,,620,general,4
lem_8a99bf2570,gestizione,noun,B1,,621,general,3
lem_c3c8922625,gesttore,noun,B2,,622,general,4
lem_17abedb8cf,controllazione,noun,B1,,623,general,3
lem_4be351e4f4,controlltore,noun,B2,,624,general,4
lem_29723288aa,proteggzione,noun,B1,,625,general,3
lem_4f7f489176,proteggtore,noun,B2,,626,general,4
lem_4bd1b9cb43,salvazione,noun,B1,,627,general,3
lem_6afd53d484,salvtore,noun,B2,,628,general,4
lem_a30a9b0dd1,cancellazione,noun,B1,,629,general,3
lem_f003b757a3,cancelltore,noun,B2,,630,general,4
lem_3d8b8fa4db,scaricazione,noun,B1,,631,general,3
lem_485e5e0cd8,scarictore,noun,B2,,632,general,4
lem_57cd9b2932,caricazione,noun,B1,,633,general,3
lem_5ca8977fee,carictore,noun,B2,,634,general,4
lem_bacc154468,aggiornazione,noun,B1,,635,general,3
lem_e9474bcf19,aggiorntore,noun,B2,,636,general,4
lem_9e93e146db,installazione,noun,B1,,637,tech,3
lem_4a41a62694,installtore,noun,B2,,638,general,4
lem_ab0d157b42,connettzione,noun,B1,,639,general,3
lem_09fbecf7db,connetttore,noun,B2,,640,general,4
lem_8b0f4409d2,disconnettzione,noun,B1,,641,general,3
lem_7d3f2e34fb,disconnetttore,noun,B2,,642,general,4
lem_d0f6cd8875,cliccazione,noun,B1,,643,general,3
lem_c8c90bee92,clicctore,noun,B2,,644,general,4
lem_0b1a586de3,digitazione,noun,B1,,645,general,3
lem_0e3daca5a2,digittore,noun,B2,,646,general,4
lem_2aff3f5ab1,stampazione,noun,B1,,647,general,3
lem_167995a1d3,stamptore,noun,B2,,648,general,4
lem_4a3550736e,spostazione,noun,B1,,649,general,3
lem_a189734954,sposttore,noun,B2,,650,general,4
lem_95718d3f5c,aprendzione,noun,B1,,651,general,3
lem_32fa413829,aprendtore,noun,B2,,652,general,4
lem_8b71f9112e,costringzione,noun,B1,,653,general,3
lem_c1049e6ea6,costringtore,noun,B2,,654,general,4
lem_c10a821af6,permettzione,noun,B1,,655,general,3
lem_3e3453b912,permetttore,noun,B2,,656,general,4
lem_1121c60822,vietazione,noun,B1,,657,general,3
lem_000567cb08,viettore,noun,B2,,658,general,4
lem_246aa146dc,sperazione,noun,B1,,659,general,3
lem_0c3eb473d7,spertore,noun,B2,,660,general,4
lem_21d0a3f4b6,temzione,noun,B1,,661,general,3
lem_d72c94d07e,temtore,noun,B2,,662,general,4
lem_9b015c2d1c,ridzione,noun,B1,,663,general,3
lem_e229c918fc,ridtore,noun,B2,,664,general,4
lem_336f1d7566,piangzione,noun,B1,,665,general,3
lem_1c8e3338d7,piangtore,noun,B2,,666,general,4
lem_9e323dbd54,sorridzione,noun,B1,,667,general,3
lem_0f5ccf061b,sorridtore,noun,B2,,668,general,4
lem_b0b0b97710,cantazione,noun,B1,,669,general,3
lem_ec0ec70d60,canttore,noun,B2,,670,general,4
lem_134c5a2c92,suonazione,noun,B1,,671,general,3
lem_723b811c7e,suontore,noun,B2,,672,general,4
lem_b1337334c4,ballazione,noun,B1,,673,general,3
lem_511c938a8a,balltore,noun,B2,,674,general,4
lem_9409f6fa48,giocazione,noun,B1,,675,general,3
lem_20862269e4,gioctore,noun,B2,,676,general,4
lem_1c24e42357,vinczione,noun,B1,,677,general,3
lem_68236b0cc0,vinctore,noun,B2,,678,general,4
lem_3c4375d131,perdzione,noun,B1,,679,general,3
lem_e3fcc0883b,perdtore,noun,B2,,680,general,4
lem_8273b70f90,rompzione,noun,B1,,681,general,3
lem_e316ca9439,romptore,noun,B2,,682,general,4
lem_d4a9a09e19,aggiustazione,noun,B1,,683,general,3
lem_4b2be96820,aggiusttore,noun,B2,,684,general,4
lem_200e81a060,riparazione,noun,B1,,685,general,3
lem_7cd4b980f6,ripartore,noun,B2,,686,general,4
lem_b7e21b77d8,valzione,noun,B1,,687,general,3
lem_bf8ca3c92e,valtore,noun,B2,,688,general,4
lem_28206a841a,compilazione,noun,B1,,689,general,3
lem_c19154a962,compiltore,noun,B2,,690,general,4
lem_57a295a5d7,firmazione,noun,B1,,691,general,3
lem_b8a739488b,firmtore,noun,B2,,692,general,4
lem_69ce892c50,legazione,noun,B1,,693,general,3
lem_56bc4ecc82,legtore,noun,B2,,694,general,4
lem_6e83303fcf,tagliazione,noun,B1,,695,general,3
lem_beb0f575a8,taglitore,noun,B2,,696,general,4
lem_d2bc7bb64c,cuoczione,noun,B1,,697,general,3
lem_1c1ab40ce4,cuoctore,noun,B2,,698,general,4
lem_95be5ef68f,lavazione,noun,B1,,699,general,3
lem_f49b6ae231,lavtore,noun,B2,,700,general,4
lem_6c4ab2aff7,asciugazione,noun,B1,,701,general,3
lem_7cec99e9f3,asciugtore,noun,B2,,702,general,4
lem_1ed3137153,ordinazione,noun,B1,,703,general,3
lem_51e37a2537,ordintore,noun,B2,,704,general,4
lem_b0cebf2448,consigliazione,noun,B1,,705,general,3
lem_17ed864e95,consiglitore,noun,B2,,706,general,4
lem_7de90fddde,invitazione,noun,B1,,707,general,3
lem_e49a0ef692,invittore,noun,B2,,708,general,4
lem_083cd17e82,raccoglizione,noun,B1,,709,general,3
lem_27b62a0734,raccoglitore,noun,B2,,710,general,4
lem_c931e39373,prenotazione,noun,B1,,711,travel,3
lem_4bf7922171,prenottore,noun,B2,,712,general,4
lem_4a1c1e4194,salizione,noun,B1,,713,general,3
lem_bae981db91,saltore,noun,B2,,714,general,4
lem_b3cecb784d,scendzione,noun,B1,,715,general,3
lem_f4586c6582,scendtore,noun,B2,,716,general,4
lem_587f283358,tornazione,noun,B1,,717,general,3
lem_89882a4912,torntore,noun,B2,,718,general,4
lem_c97b8de3c2,restazione,noun,B1,,719,general,3
lem_057fde75dc,resttore,noun,B2,,720,general,4
lem_ec19c61bd3,passazione,noun,B1,,721,general,3
lem_b271a409e5,passtore,noun,B2,,722,general,4
lem_b6cd168db9,fermazione,noun,B1,,723,general,3
lem_260de11823,fermtore,noun,B2,,724,general,4
lem_18119ebd13,capitazione,noun,B1,,725,general,3
lem_d34bd0c3c3,capittore,noun,B2,,726,general,4
lem_d501e38b5c,succedzione,noun,B1,,727,general,3
lem_83c7d50529,succedtore,noun,B2,,728,general,4
lem_2fb9a2d4da,spaventazione,noun,B1,,729,general,3
lem_203a1b62aa,spaventtore,noun,B2,,730,general,4
lem_f14c6f6141,preoccupazione,noun,B1,,731,general,3
lem_5a912b8e39,preoccuptore,noun,B2,,732,general,4
lem_bb161ef5c8,tranquillizzazione,noun,B1,,733,general,3
lem_9e6205d1a4,tranquillizztore,noun,B2,,734,general,4
lem_a7cd92ee4a,interessazione,noun,B1,,735,general,3
lem_0f0a9ba225,interesstore,noun,B2,,736,general,4
lem_4909f195c5,importazione,noun,B1,,737,general,3
lem_851bd57b8d,importtore,noun,B2,,738,general,4
lem_9c95586c72,dipendzione,noun,B1,,739,general,3
lem_62a176ecbf,dipendtore,noun,B2,,740,general,4
lem_f4fed12436,sembrazione,noun,B1,,741,general,3
lem_9d2a5ac260,sembrtore,noun,B2,,742,general,4
lem_b590571e1b,apparizione,noun,B1,,743,general,3
lem_884279b3a0,appartore,noun,B2,,744,general,4
lem_86224b7dd9,dividzione,noun,B1,,745,general,3
lem_8f468f58a6,dividtore,noun,B2,,746,general,4
lem_85946e4ded,unizione,noun,B1,,747,general,3
lem_f8b9ee71e8,untore,noun,B2,,748,general,4
lem_4871567c6d,aggiungzione,noun,B1,,749,general,3
lem_fb2fa2a368,aggiungtore,noun,B2,,750,general,4
lem_cf53bc8c5b,completazione,noun,B1,,751,general,3
lem_611808f69d,complettore,noun,B2,,752,general,4
lem_16f88bad07,ripetzione,noun,B1,,753,general,3
lem_c6b2c556cd,ripettore,noun,B2,,754,general,4
lem_a6492016be,copiazione,noun,B1,,755,general,3
lem_7e9c64ce94,copitore,noun,B2,,756,general,4
lem_91a9c6d770,incollazione,noun,B1,,757,general,3
lem_34b5e299e3,incolltore,noun,B2,,758,general,4
lem_fee40919bc,condividzione,noun,B1,,759,general,3
lem_4c87291582,condividtore,noun,B2,,760,general,4
lem_7b348e98e2,pubblicazione,noun,B1,,761,general,3
lem_9371fc1527,pubblictore,noun,B2,,762,general,4
lem_8e1b60da49,riesszione,noun,B1,,763,general,3
lem_3af079d5a9,riesstore,noun,B2,,764,general,4
lem_caf74bb1b8,disesszione,noun,B1,,765,general,3
lem_77c5438ae0,disesstore,noun,B2,,766,general,4
lem_d3e09225c2,preesszione,noun,B1,,767,general,3
lem_82eb4c7c3a,preesstore,noun,B2,,768,general,4
lem_9bcd59c6d3,postesszione,noun,B1,,769,general,3
lem_c85b193ef6,postesstore,noun,B2,,770,general,4
lem_dfdad47cf4,autoesszione,noun,B1,,771,general,3
lem_afbf4dd8f7,autoesstore,noun,B2,,772,general,4
lem_1452ddb1dc,riandazione,noun,B1,,773,general,3
lem_09c13428b7,riandtore,noun,B2,,774,general,4
lem_9f2d40e2c5,disandazione,noun,B1,,775,general,3
lem_6bb58b2420,disandtore,noun,B2,,776,general,4
lem_ab3a9a263c,preandazione,noun,B1,,777,general,3
lem_0c2b13ff4f,preandtore,noun,B2,,778,general,4
lem_eb33b6e8c1,postandazione,noun,B1,,779,general,3
lem_43eed69fb8,postandtore,noun,B2,,780,general,4
lem_896f82fcdf,autoandazione,noun,B1,,781,general,3
lem_02f4018718,autoandtore,noun,B2,,782,general,4
lem_97ed896db6,rivenizione,noun,B1,,783,general,3
lem_16ec999db0,riventore,noun,B2,,784,general,4
lem_18fdefd964,disvenizione,noun,B1,,785,general,3
lem_3451649f50,disventore,noun,B2,,786,general,4
lem_9aac55872f,prevenizione,noun,B1,,787,general,3
lem_23232c4719,preventore,noun,B2,,788,general,4
lem_9d29e81e94,postvenizione,noun,B1,,789,general,3
lem_1c5ce6e061,postventore,noun,B2,,790,general,4
lem_b3b5ab8635,autovenizione,noun,B1,,791,general,3
lem_5006aea077,autoventore,noun,B2,,792,general,4
lem_5a78ad19b3,ripotzione,noun,B1,,793,general,3
lem_18c56fcd62,ripottore,noun,B2,,794,general,4
lem_db3e11c543,dispotzione,noun,B1,,795,general,3
lem_385db8fb7a,dispottore,noun,B2,,796,general,4
lem_423c7fa915,prepotzione,noun,B1,,797,general,3
lem_66b3a1a124,prepottore,noun,B2,,798,general,4
lem_0970b7b73f,postpotzione,noun,B1,,799,general,3
lem_186952842a,postpottore,noun,B2,,800,general,4
lem_faada1a397,autopotzione,noun,B1,,801,general,3
lem_298ada5bfa,autopottore,noun,B2,,802,general,4
lem_6075b3f204,rivolzione,noun,B1,,803,general,3
lem_1aea78e36a,rivoltore,noun,B2,,804,general,4
lem_4e81810bd8,disvolzione,noun,B1,,805,general,3
lem_a7952741b5,disvoltore,noun,B2,,806,general,4
lem_8fd21a43c7,prevolzione,noun,B1,,807,general,3
lem_ea0c3273aa,prevoltore,noun,B2,,808,general,4
lem_eba69bdb07,postvolzione,noun,B1,,809,general,3
lem_29379a16d7,postvoltore,noun,B2,,810,general,4
lem_4e20741708,autovolzione,noun,B1,,811,general,3
lem_b8bd6e2204,autovoltore,noun,B2,,812,general,4
lem_de06805146,ridovzione,noun,B1,,813,general,3
lem_3ac005b76b,ridovtore,noun,B2,,814,general,4
lem_159884c0cd,disdovzione,noun,B1,,815,general,3
lem_3603c2317f,disdovtore,noun,B2,,816,general,4
lem_706a771985,predovzione,noun,B1,,817,general,3
lem_a21ef935af,predovtore,noun,B2,,818,general,4
lem_b358a234f0,postdovzione,noun,B1,,819,general,3
lem_21fa15bbaf,postdovtore,noun,B2,,820,general,4
lem_e781ad0769,autodovzione,noun,B1,,821,general,3
lem_07d7e7edb3,autodovtore,noun,B2,,822,general,4
lem_0276445b7d,risapzione,noun,B1,,823,general,3
lem_332d9ac43a,risaptore,noun,B2,,824,general,4
lem_2156e73550,dissapzione,noun,B1,,825,general,3
lem_ad58f74c6a,dissaptore,noun,B2,,826,general,4
lem_f371d33880,presapzione,noun,B1,,827,general,3
lem_7d2737730f,presaptore,noun,B2,,828,general,4
lem_103e015e6d,postsapzione,noun,B1,,829,general,3
lem_8a53e57209,postsaptore,noun,B2,,830,general,4
lem_476f80ee93,autosapzione,noun,B1,,831,general,3
lem_91c5cd6b14,autosaptore,noun,B2,,832,general,4
lem_9501aca952,riconosczione,noun,B1,,833,general,3
lem_d6b5267f4d,riconosctore,noun,B2,,834,general,4
lem_195e819a50,disconosczione,noun,B1,,835,general,3
lem_2ed0d6dba9,disconosctore,noun,B2,,836,general,4
lem_a96934c4ad,preconosczione,noun,B1,,837,general,3
lem_74d9b3117f,preconosctore,noun,B2,,838,general,4
lem_dcb276b496,postconosczione,noun,B1,,839,general,3
lem_40319edcab,postconosctore,noun,B2,,840,general,4
lem_85dcb2543f,autoconosczione,noun,B1,,841,general,3
lem_8dc5a636aa,autoconosctore,noun,B2,,842,general,4
lem_e1b2a30604,riparlazione,noun,B1,,843,general,3
lem_c624aeaba0,riparltore,noun,B2,,844,general,4
lem_6866442660,disparlazione,noun,B1,,845,general,3
